Univ,College,Major,Continent,Country,Foreign Univ,Semester,Url
KHU,문과대학,영어학부,Europe,스웨덴,Linkoping 교환학생 후기,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2512&b_code=12&page=190&s1=&s2=&b_ex1=&idx_no=216&perpage=15
KHU,외국어대학,중국어학과,Asia,중국,심양 요녕대학교沈阳辽宁大学 귀..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2511&b_code=12&page=191&s1=&s2=&b_ex1=&idx_no=215&perpage=15
KHU,문과대학,영어학부,Europe,핀란드,Universtiy of Vaasa 귀국보..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2510&b_code=12&page=191&s1=&s2=&b_ex1=&idx_no=214&perpage=15
KHU,호텔관광대학,관광학부,Asia,말레이시아,HELP University 귀국보..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2506&b_code=12&page=191&s1=&s2=&b_ex1=&idx_no=213&perpage=15
KHU,호텔관광대학,관광학부,Asia,중국,산동대학교 귀국보고서,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2504&b_code=12&page=191&s1=&s2=&b_ex1=&idx_no=212&perpage=15
KHU,정경대학,언론정보학과,Europe,핀란드,헬싱키대학교 University of..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2503&b_code=12&page=191&s1=&s2=&b_ex1=&idx_no=211&perpage=15
KHU,외국어대학,중국어학과,Asia,중국,대련외국어대학교 귀국보고서,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2502&b_code=12&page=191&s1=&s2=&b_ex1=&idx_no=210&perpage=15
KHU,문과대학,사학과,Southern America,칠레,UAI 귀국 보고서,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2501&b_code=12&page=191&s1=&s2=&b_ex1=&idx_no=209&perpage=15
KHU,정경대학,언론정보학과,Europe,덴마크,Danish School of Media and..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2499&b_code=12&page=191&s1=&s2=&b_ex1=&idx_no=208&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Europe,오스트리아,FHV귀국보고서,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2498&b_code=12&page=191&s1=&s2=&b_ex1=&idx_no=207&perpage=15
KHU,전자정보대학,전자·전파공학과,etc,Linkoping University 귀국보고,Linkoping University 귀국보고서,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2497&b_code=12&page=191&s1=&s2=&b_ex1=&idx_no=206&perpage=15
KHU,경영대학,경영학부,etc,2015 Global CSR Field Trip 귀국보고.,2015 Global CSR Field Trip 귀국보고..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2496&b_code=12&page=191&s1=&s2=&b_ex1=&idx_no=205&perpage=15
KHU,외국어대학,중국어학과,Asia,중국,대련외국어대학교 귀국보고서,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2495&b_code=12&page=191&s1=&s2=&b_ex1=&idx_no=204&perpage=15
KHU,공과대학,산업경영공학과,Europe,스웨덴,Jönköping University,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2494&b_code=12&page=191&s1=&s2=&b_ex1=&idx_no=203&perpage=15
KHU,체육대학,태권도학과,Asia,중국,대련외국어대학교 귀국보고서,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2493&b_code=12&page=191&s1=&s2=&b_ex1=&idx_no=202&perpage=15
KHU,경영대학,경영학부,etc,2015 Global CSR Field Trip 귀국보고.,2015 Global CSR Field Trip 귀국보고..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2491&b_code=12&page=191&s1=&s2=&b_ex1=&idx_no=201&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Europe,리투아니아,Kaunas University of T..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2490&b_code=12&page=192&s1=&s2=&b_ex1=&idx_no=200&perpage=15
KHU,경영대학,경영학부,etc,2015 global CSR field trip 인도네시아 .,2015 global CSR field trip 인도네시아 ..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2489&b_code=12&page=192&s1=&s2=&b_ex1=&idx_no=199&perpage=15
KHU,경영대학,경영학부,Europe,덴마크,Aarhus University (Herning..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2487&b_code=12&page=192&s1=&s2=&b_ex1=&idx_no=198&perpage=15
KHU,호텔관광대학,관광학부,Asia,홍콩,The Hong Kong Polytechnic Un..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2486&b_code=12&page=192&s1=&s2=&b_ex1=&idx_no=197&perpage=15
KHU,공과대학,환경학및환경공학과,Europe,스웨덴,Linköping University 교환학생 ..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2485&b_code=12&page=192&s1=&s2=&b_ex1=&idx_no=196&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Asia,말레이시아,Help university 귀국보..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2484&b_code=12&page=192&s1=&s2=&b_ex1=&idx_no=195&perpage=15
KHU,정경대학,무역학과,Asia,대만,국립성공대학교 연수후기,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2483&b_code=12&page=192&s1=&s2=&b_ex1=&idx_no=194&perpage=15
KHU,경영대학,경영학부,etc,2015 Global CSR Field Trip 귀국보고.,2015 Global CSR Field Trip 귀국보고..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2482&b_code=12&page=192&s1=&s2=&b_ex1=&idx_no=193&perpage=15
KHU,외국어대학,중국어학과,Asia,중국,요녕대학교 귀국보고서,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2481&b_code=12&page=192&s1=&s2=&b_ex1=&idx_no=192&perpage=15
KHU,호텔관광대학,Hospitality경영학부,etc,［대만］국립성공대학교 2014 동계국제화.,［대만］국립성공대학교 2014 동계국제화..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2479&b_code=12&page=192&s1=&s2=&b_ex1=&idx_no=191&perpage=15
KHU,외국어대학,한국어학과,Europe,프랑스,EDC Paris Business School 교환학..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2473&b_code=12&page=192&s1=&s2=&b_ex1=&idx_no=190&perpage=15
KHU,외국어대학,중국어학과,Asia,중국,북경제2외국어대학교 귀국보고..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2472&b_code=12&page=192&s1=&s2=&b_ex1=&idx_no=189&perpage=15
KHU,정경대학,사회학과,Asia,대만,국립성공대학교 2014 동계 국제화..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2469&b_code=12&page=192&s1=&s2=&b_ex1=&idx_no=188&perpage=15
KHU,체육대학,체육학과,Southern America,멕시코,Tecnologico de Monterrey 교환학..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2467&b_code=12&page=192&s1=&s2=&b_ex1=&idx_no=187&perpage=15
KHU,외국어대학,중국어학과,Asia,중국,요녕대학교 귀국보고서,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2462&b_code=12&page=192&s1=&s2=&b_ex1=&idx_no=186&perpage=15
KHU,문과대학,영어학부,Europe,스웨덴,Linköping University 교환학생 ..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2444&b_code=12&page=193&s1=&s2=&b_ex1=&idx_no=185&perpage=15
KHU,외국어대학,중국어학과,Asia,중국,동북사범대학교,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2439&b_code=12&page=193&s1=&s2=&b_ex1=&idx_no=184&perpage=15
KHU,외국어대학,중국어학과,Asia,중국,북경제2외국어대학 귀국보고서,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2430&b_code=12&page=193&s1=&s2=&b_ex1=&idx_no=183&perpage=15
KHU,체육대학,체육학과,Asia,대만,국립성공대학교 2014 동계 국제화..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2388&b_code=12&page=193&s1=&s2=&b_ex1=&idx_no=182&perpage=15
KHU,국제대학,국제학과,Asia,대만,국립성공대학교 2014 동계 국제화..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2384&b_code=12&page=193&s1=&s2=&b_ex1=&idx_no=181&perpage=15
KHU,국제대학,국제학과,Asia,대만,국립성공대학교 2014 동계 국제화..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2377&b_code=12&page=193&s1=&s2=&b_ex1=&idx_no=180&perpage=15
KHU,정경대학,경제학과,Asia,대만,국립성공대학교 2014 동계 국제화..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2353&b_code=12&page=193&s1=&s2=&b_ex1=&idx_no=179&perpage=15
KHU,국제대학,국제학과,Asia,대만,국립성공대학교 2014 동계 국제화..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2343&b_code=12&page=193&s1=&s2=&b_ex1=&idx_no=178&perpage=15
KHU,생활과학대학,아동가족학과,Asia,대만,국립성공대학교 2014 동계국제화..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2333&b_code=12&page=193&s1=&s2=&b_ex1=&idx_no=177&perpage=15
KHU,정경대학,언론정보학과,Asia,대만,국립성공대학교 2014 동계국제화..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2325&b_code=12&page=193&s1=&s2=&b_ex1=&idx_no=176&perpage=15
KHU,정경대학,무역학과,Asia,대만,국립성공대학교 2014 동계국제화..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2321&b_code=12&page=193&s1=&s2=&b_ex1=&idx_no=175&perpage=15
KHU,외국어대학,스페인어학과,Southern America,멕시코,Tecnologico de Monterrey,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2314&b_code=12&page=193&s1=&s2=&b_ex1=&idx_no=174&perpage=15
KHU,전자정보대학,전자·전파공학과,Asia,대만,국립성공대학교 2014 동계 국제화..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2313&b_code=12&page=193&s1=&s2=&b_ex1=&idx_no=173&perpage=15
KHU,호텔관광대학,Hospitality학부,Asia,대만,국립성공대학교 2014 동계 국제화..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2310&b_code=12&page=193&s1=&s2=&b_ex1=&idx_no=172&perpage=15
KHU,호텔관광대학,Hospitality학부,Asia,대만,국립성공대학교 2014 동계국제화..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2309&b_code=12&page=193&s1=&s2=&b_ex1=&idx_no=171&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Asia,대만,국립성공대학교 2014 동계국제화..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2308&b_code=12&page=194&s1=&s2=&b_ex1=&idx_no=170&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Asia,대만,국립성공대학교 2014 동계국제화..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2306&b_code=12&page=194&s1=&s2=&b_ex1=&idx_no=169&perpage=15
KHU,국제대학,국제학과,Asia,대만,국립성공대학교 2014 동계국제화..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2304&b_code=12&page=194&s1=&s2=&b_ex1=&idx_no=168&perpage=15
KHU,생활과학대학,식품영양학과,Asia,대만,국립성공대학교 2014 동계국제화..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2302&b_code=12&page=194&s1=&s2=&b_ex1=&idx_no=167&perpage=15
KHU,문과대학,영어학부,etc,Canada,University of Ottawa,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2301&b_code=12&page=194&s1=&s2=&b_ex1=&idx_no=166&perpage=15
KHU,정경대학,무역학과,Asia,대만,국립성공대학교 2014 동계 국제화..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2300&b_code=12&page=194&s1=&s2=&b_ex1=&idx_no=165&perpage=15
KHU,생활과학대학,아동가족학과,Asia,대만,국립성공대학교 2014 동계 국제화..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2297&b_code=12&page=194&s1=&s2=&b_ex1=&idx_no=164&perpage=15
KHU,국제대학,국제학과,Asia,대만,국립성공대학교 2014 동계 국제화..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2296&b_code=12&page=194&s1=&s2=&b_ex1=&idx_no=163&perpage=15
KHU,체육대학,태권도학과,Asia,중국,동북사범대학교,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2295&b_code=12&page=194&s1=&s2=&b_ex1=&idx_no=162&perpage=15
KHU,호텔관광대학,관광학부,Asia,대만,국립성공대학교 2014 동계 국제화..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2293&b_code=12&page=194&s1=&s2=&b_ex1=&idx_no=161&perpage=15
KHU,외국어대학,중국어학과,Asia,대만,국립성공대학교 2014 동계 국제화..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2292&b_code=12&page=194&s1=&s2=&b_ex1=&idx_no=160&perpage=15
KHU,공과대학,정보전자신소재공학과,Asia,대만,국립성공대학교 2014 동계 국제화..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2291&b_code=12&page=194&s1=&s2=&b_ex1=&idx_no=159&perpage=15
KHU,호텔관광대학,관광학부,Asia,대만,국립성공대학교 2014 동계 국제화..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2290&b_code=12&page=194&s1=&s2=&b_ex1=&idx_no=158&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Asia,대만,국립성공대학교 2014 동계 국제화..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2286&b_code=12&page=194&s1=&s2=&b_ex1=&idx_no=157&perpage=15
KHU,간호과학대학,간호학과,Asia,대만,국립성공대학교 2014 동계 국제화..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2278&b_code=12&page=194&s1=&s2=&b_ex1=&idx_no=156&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Asia,대만,국립성공대학교 2014 동계 국제화..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2271&b_code=12&page=195&s1=&s2=&b_ex1=&idx_no=155&perpage=15
KHU,정경대학,정치외교학과,Europe,프랑스,EDC Paris Business School 귀..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2253&b_code=12&page=195&s1=&s2=&b_ex1=&idx_no=154&perpage=15
KHU,외국어대학,중국어학과,Asia,중국,산동대학,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2247&b_code=12&page=195&s1=&s2=&b_ex1=&idx_no=153&perpage=15
KHU,외국어대학,중국어학과,etc,(중국) 상해 사범대학,(중국) 상해 사범대학교,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2246&b_code=12&page=195&s1=&s2=&b_ex1=&idx_no=152&perpage=15
KHU,외국어대학,러시아어학과,Asia,키르기스스탄,American University of Ce..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2243&b_code=12&page=195&s1=&s2=&b_ex1=&idx_no=151&perpage=15
KHU,외국어대학,러시아어학과,Asia,키르기스스탄,American University of Ce..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2235&b_code=12&page=195&s1=&s2=&b_ex1=&idx_no=150&perpage=15
KHU,외국어대학,중국어학과,etc,중국 산동대학,중국 산동대학교,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2211&b_code=12&page=195&s1=&s2=&b_ex1=&idx_no=149&perpage=15
KHU,외국어대학,중국어학과,Asia,중국,상해 사범 대학교,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2205&b_code=12&page=195&s1=&s2=&b_ex1=&idx_no=148&perpage=15
KHU,호텔관광대학,관광학부,Northern America,캐나다,Confederation College,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2197&b_code=12&page=195&s1=&s2=&b_ex1=&idx_no=147&perpage=15
KHU,호텔관광대학,관광학부,Asia,중국,산동대학 귀국보고서,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2168&b_code=12&page=195&s1=&s2=&b_ex1=&idx_no=146&perpage=15
KHU,문과대학,영어학부,Northern America,미국,University of North Carolina..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2161&b_code=12&page=195&s1=&s2=&b_ex1=&idx_no=145&perpage=15
KHU,문과대학,영어학부,etc,Saginaw Valley State University 교환학.,Saginaw Valley State University 교환학..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2154&b_code=12&page=195&s1=&s2=&b_ex1=&idx_no=144&perpage=15
KHU,문과대학,영어학부,Northern America,미국,University of Akron,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2145&b_code=12&page=195&s1=&s2=&b_ex1=&idx_no=143&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Northern America,미국,UNIVERSITY OF AKRON,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2134&b_code=12&page=195&s1=&s2=&b_ex1=&idx_no=142&perpage=15
KHU,외국어대학,스페인어학과,Southern America,멕시코,Universidad Autonoma de Gua..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2126&b_code=12&page=195&s1=&s2=&b_ex1=&idx_no=141&perpage=15
KHU,호텔관광대학,관광학부,Europe,리투아니아,Lithuanian university o..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2125&b_code=12&page=196&s1=&s2=&b_ex1=&idx_no=140&perpage=15
KHU,경영대학,경영학부,Europe,핀란드,Oulu University of Applied..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2124&b_code=12&page=196&s1=&s2=&b_ex1=&idx_no=139&perpage=15
KHU,정경대학,정치외교학과,Northern America,캐나다,University of Ottawa,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2119&b_code=12&page=196&s1=&s2=&b_ex1=&idx_no=138&perpage=15
KHU,경영대학,경영학부,Northern America,캐나다,Memorial University of New..,2014-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=2118&b_code=12&page=196&s1=&s2=&b_ex1=&idx_no=137&perpage=15
KHU,경영대학,경영학부,Oceania,호주,University of New South Wales 귀..,2013-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=1917&b_code=12&page=196&s1=&s2=&b_ex1=&idx_no=136&perpage=15
KHU,국제대학,국제학과,Oceania,호주,University of New South Wales 귀..,2013-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=1874&b_code=12&page=196&s1=&s2=&b_ex1=&idx_no=135&perpage=15
KHU,경영대학,경영학부,Oceania,호주,University of Tasmania(UTAS),2014-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=1862&b_code=12&page=196&s1=&s2=&b_ex1=&idx_no=134&perpage=15
KHU,문과대학,철학과,Europe,독일,University of Bremen 귀국 보..,2014-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=1857&b_code=12&page=196&s1=&s2=&b_ex1=&idx_no=133&perpage=15
KHU,경영대학,경영학부,Southern America,콜롬비아,EAFIT,2014-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=1743&b_code=12&page=196&s1=&s2=&b_ex1=&idx_no=132&perpage=15
KHU,문과대학,영어학부,Europe,노르웨이,University of Oslo,2014-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=1740&b_code=12&page=196&s1=&s2=&b_ex1=&idx_no=131&perpage=15
KHU,정경대학,경제학과,etc,귀국보고,귀국보고서,2014-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=1735&b_code=12&page=196&s1=&s2=&b_ex1=&idx_no=130&perpage=15
KHU,경영대학,경영학부,Northern America,미국,Boston University 귀국보고서,2014-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=1728&b_code=12&page=196&s1=&s2=&b_ex1=&idx_no=129&perpage=15
KHU,문과대학,영어학부,etc,프랑스 La Rochelle University 귀국보.,프랑스 La Rochelle University 귀국보..,2014-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=1727&b_code=12&page=196&s1=&s2=&b_ex1=&idx_no=128&perpage=15
KHU,문과대학,철학과,Europe,영국,University of Manchester,2014-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=1726&b_code=12&page=196&s1=&s2=&b_ex1=&idx_no=127&perpage=15
KHU,문과대학,사학과,Europe,프랑스,La Rochelle Université,2014-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=1718&b_code=12&page=196&s1=&s2=&b_ex1=&idx_no=126&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Europe,리투아니아,ISM귀국보고,2014-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=1713&b_code=12&page=197&s1=&s2=&b_ex1=&idx_no=125&perpage=15
KHU,외국어대학,중국어학과,Asia,대만,국립정치대 귀국보고,2014-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=1706&b_code=12&page=197&s1=&s2=&b_ex1=&idx_no=124&perpage=15
KHU,경영대학,경영학부,Northern America,캐나다,George Brown College 교환학생 ..,2014-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=1703&b_code=12&page=197&s1=&s2=&b_ex1=&idx_no=123&perpage=15
